Elizabeth Martin,Josiah Bartlet
Joanne Mathis,Lisa Simpson
Justin Carr,Lisa Simpson
David MacDonald,Lisa Simpson
Evan Nolan,Claire Underwood
Heather Hardacre,Josiah Bartlet
Felicity Morgan,Josiah Bartlet
Richard Nixon,Richard Nixon
Phil Hodges,Josiah Bartlet
Thomas Greene,Claire Underwood
Adam Wilkins,David Palmer
Lucas Hamilton,Lisa Simpson
Anne Roberts,Claire Underwood
Brandon Clark,Lisa Simpson
Ryan Robertson,Josiah Bartlet
Jacob Burgess,David Palmer
Katherine White,David Palmer
Joe Bell,Claire Underwood
Dylan James,Claire Underwood
Joe Greene,Claire Underwood
Abigail Fisher,David Palmer
Rebecca Mackay,Claire Underwood
Emma Robertson,Lisa Simpson
Jonathan Peters,Lisa Simpson
David Johnston,Claire Underwood
Jessica Anderson,Lisa Simpson
Sue Glover,Claire Underwood
Joe Randall,Josiah Bartlet
Claire Edmunds,Josiah Bartlet
Sarah Peters,Lisa Simpson
Max Johnston,Claire Underwood
Jennifer James,David Palmer
Faith Lambert,Josiah Bartlet
Jessica Hodges,Claire Underwood
Diana Underwood,Josiah Bartlet
Fiona MacDonald,Josiah Bartlet
Donna Bell,Josiah Bartlet
Owen Hill,David Palmer
Amelia Berry,Josiah Bartlet
Gabrielle Pullman,David Palmer
Vanessa Marshall,Josiah Bartlet
Michelle MacDonald,Claire Underwood
Melanie Thomson,Josiah Bartlet
Anthony Bond,Claire Underwood
Virginia Paige,Claire Underwood
Bernadette North,David Palmer
Liam Abraham,Josiah Bartlet
Sean Lawrence,Lisa Simpson
Ella Paige,Josiah Bartlet
Joan Howard,Claire Underwood
Virginia Bell,Claire Underwood
Jack Vance,David Palmer
Robert Lewis,David Palmer
David Vance,David Palmer
Fiona Duncan,David Palmer
Jack Ogden,Josiah Bartlet
Leonard Hamilton,David Palmer
Harry Butler,Josiah Bartlet
Kevin Edmunds,David Palmer
Isaac Rees,Claire Underwood
Blake Quinn,Josiah Bartlet
Nathan North,Josiah Bartlet
Richard Nixon,Richard Nixon
Connor Ince,Lisa Simpson
Carolyn McDonald,David Palmer
Melanie Gibson,Claire Underwood
Sam Henderson,Josiah Bartlet
Carol Vance,Claire Underwood
Blake Bower,Lisa Simpson
Anna Metcalfe,Claire Underwood
Jack Hill,Lisa Simpson
Benjamin MacLeod,David Palmer
Warren Randall,Lisa Simpson
Sally Bailey,Claire Underwood
Brian Hemmings,Claire Underwood
Ella Blake,Claire Underwood
Jasmine Parsons,Josiah Bartlet
Evan Blake,Lisa Simpson
Faith Nolan,Claire Underwood
Gabrielle Payne,Josiah Bartlet
Katherine Anderson,Josiah Bartlet
Michelle Black,David Palmer
Sophie Thomson,Lisa Simpson
Sally MacDonald,Claire Underwood
Nicholas Cameron,Lisa Simpson
Irene MacLeod,David Palmer
Charles Roberts,Josiah Bartlet
Andrea Hunter,Josiah Bartlet
Kylie Sanderson,Lisa Simpson
Victoria Langdon,David Palmer
Vanessa Wilson,Claire Underwood
Luke Marshall,David Palmer
Carl Arnold,Claire Underwood
Bernadette Kerr,Lisa Simpson
Alexander Piper,David Palmer
Jasmine Bailey,Josiah Bartlet
Sam Mitchell,Claire Underwood
Joshua Sanderson,Claire Underwood
Chloe King,Claire Underwood
Peter Davidson,Claire Underwood
James Smith,David Palmer
Gavin Roberts,Claire Underwood
Dan Taylor,Lisa Simpson
Christian Nash,David Palmer
Joanne Lawrence,Josiah Bartlet
Andrea Berry,Claire Underwood
Joe Butler,Lisa Simpson
Hannah Simpson,David Palmer
Nicholas Ogden,Claire Underwood
Sarah Springer,Claire Underwood
Richard Nixon,Richard Nixon
Abigail Dickens,Claire Underwood
Amelia Simpson,Claire Underwood
Max Greene,Josiah Bartlet
Anna Quinn,Claire Underwood
Joshua Gill,David Palmer
Dylan Welch,Josiah Bartlet
Virginia Mackenzie,Lisa Simpson
Simon Martin,David Palmer
Leonard Ogden,David Palmer
Blake Buckland,Lisa Simpson
Natalie Fisher,Lisa Simpson
Oliver Henderson,Josiah Bartlet
Katherine Gray,David Palmer
Caroline Simpson,David Palmer
Jack MacLeod,Josiah Bartlet
Anna White,Lisa Simpson
David Wilson,Claire Underwood
Angela McGrath,Claire Underwood
Zoe Anderson,Claire Underwood
Brian May,David Palmer
Richard Nixon,Richard Nixon
Simon Arnold,David Palmer
Hannah Ross,Josiah Bartlet
Max Sanderson,Lisa Simpson
Audrey Churchill,David Palmer
Felicity Kelly,David Palmer
Adrian MacLeod,Josiah Bartlet
Katherine Vance,Lisa Simpson
Penelope Blake,David Palmer
Isaac Brown,Claire Underwood
Tracey Fraser,Claire Underwood
Sonia Fisher,Josiah Bartlet
Claire Wallace,David Palmer
Nathan Black,David Palmer
Jane Walsh,David Palmer
Rebecca Walker,Josiah Bartlet
Sue Underwood,Claire Underwood
Warren Quinn,Claire Underwood
Jasmine Avery,Josiah Bartlet
Lillian Rutherford,Josiah Bartlet
John Graham,Josiah Bartlet
Grace Dyer,Lisa Simpson
Rachel Piper,Josiah Bartlet
Jasmine Turner,David Palmer
Connor Oliver,David Palmer
Simon Pullman,Claire Underwood
Peter Allan,Claire Underwood
Eric Gibson,Josiah Bartlet
Audrey Walsh,Josiah Bartlet
Edward Chapman,David Palmer
Una Kelly,Lisa Simpson
Justin Kerr,Claire Underwood
Jack Tucker,Claire Underwood
Maria Walker,Lisa Simpson
Lisa Fraser,Claire Underwood
Boris Parr,Josiah Bartlet
Sonia Burgess,David Palmer
Kylie Poole,Lisa Simpson
Karen Wilson,Josiah Bartlet
Claire Campbell,Lisa Simpson
Connor Mackenzie,Claire Underwood
Fiona Wilkins,Claire Underwood
Nathan Nolan,Josiah Bartlet
Jacob Murray,Josiah Bartlet
Stewart Dickens,Josiah Bartlet
Andrea MacDonald,Claire Underwood
Heather Lee,Josiah Bartlet
Trevor Randall,Lisa Simpson
Mary McDonald,David Palmer
Joan Jackson,David Palmer
Samantha Underwood,Josiah Bartlet
Zoe McDonald,Claire Underwood
Eric Howard,David Palmer
Alan Paige,Josiah Bartlet
Emily Mitchell,Josiah Bartlet
Dylan Morrison,Claire Underwood
Thomas Berry,Lisa Simpson
Gabrielle Gill,Lisa Simpson
Jennifer MacDonald,Lisa Simpson
Irene Vaughan,Josiah Bartlet
Olivia Vance,Josiah Bartlet
Piers MacDonald,Lisa Simpson
Lisa Arnold,Claire Underwood
Amy Cameron,Lisa Simpson
Ryan Russell,Lisa Simpson
Stephen Knox,David Palmer
Anne Robertson,Josiah Bartlet
Alan Parsons,David Palmer
Neil White,Josiah Bartlet
Phil Harris,Josiah Bartlet
Frank Johnston,David Palmer
Vanessa Terry,Lisa Simpson
Katherine Murray,Lisa Simpson
Julia Ferguson,Claire Underwood
Madeleine Chapman,Lisa Simpson
Nicola Lawrence,Josiah Bartlet
Richard Walsh,David Palmer
Sarah Jones,Josiah Bartlet
Benjamin Berry,Lisa Simpson
Simon James,Lisa Simpson
Nicholas Hill,Claire Underwood
Lillian Ross,Josiah Bartlet
Kimberly Clarkson,Claire Underwood
Natalie Peters,Lisa Simpson
Rose Mills,David Palmer
Matt Johnston,Lisa Simpson
Jack Taylor,Claire Underwood
Jacob Paterson,Josiah Bartlet
Una Payne,Claire Underwood
Penelope Turner,Claire Underwood
Julia Young,David Palmer
Leonard Ross,Lisa Simpson
Olivia Nolan,Claire Underwood
Dorothy Russell,Josiah Bartlet
Penelope Parsons,Lisa Simpson
Fiona Henderson,David Palmer
Warren Morrison,David Palmer
Christopher Greene,Josiah Bartlet
Pippa Hodges,Lisa Simpson
Theresa Powell,Claire Underwood
Joe White,David Palmer
Gabrielle Fisher,Josiah Bartlet
Edward Dowd,Claire Underwood
Nicholas Carr,David Palmer
Kimberly Abraham,Lisa Simpson
Amanda Taylor,Claire Underwood
Michelle Poole,David Palmer
Robert Black,Josiah Bartlet
Hannah Reid,Lisa Simpson
Katherine Hudson,David Palmer
Adam McLean,Josiah Bartlet
Pippa Bell,David Palmer
Joshua Clark,Claire Underwood
Gavin Oliver,Claire Underwood
Charles Paterson,David Palmer
Max Mackay,Lisa Simpson
Dominic Dyer,Claire Underwood
Liam Bailey,Josiah Bartlet
Heather Lyman,Josiah Bartlet
Robert Metcalfe,David Palmer
Steven Piper,Lisa Simpson
Angela Mathis,Claire Underwood
Liam McLean,David Palmer
Sophie Powell,Claire Underwood
Jason Churchill,Claire Underwood
Bella Butler,David Palmer
Evan Hudson,Josiah Bartlet
Richard Wilkins,Josiah Bartlet
Sophie Short,David Palmer
Maria Mathis,Lisa Simpson
Owen Carr,Lisa Simpson
Ava Randall,Lisa Simpson
Jack Sanderson,Josiah Bartlet
Frank Hunter,Claire Underwood
Dominic May,Josiah Bartlet
Kimberly Mills,Josiah Bartlet
Wendy Dowd,Josiah Bartlet
Isaac Carr,Claire Underwood
Molly Sharp,David Palmer
Dorothy Hardacre,Josiah Bartlet
Nathan Roberts,Josiah Bartlet
Paul North,David Palmer
Deirdre Slater,Claire Underwood
Elizabeth Anderson,Lisa Simpson
Caroline Campbell,Josiah Bartlet
Dan Wallace,Josiah Bartlet
Robert Slater,Lisa Simpson
Amelia Newman,Lisa Simpson
Jessica Greene,David Palmer
Adam Watson,Josiah Bartlet
Max Smith,Josiah Bartlet
Diana Bond,David Palmer
Luke Ogden,Claire Underwood
Boris Ellison,Claire Underwood
Heather Wilkins,Lisa Simpson
Blake Hamilton,David Palmer
Hannah Wilson,Lisa Simpson
Max Walker,Josiah Bartlet
Nicola Slater,Claire Underwood
Pippa Churchill,David Palmer
Ella McGrath,Josiah Bartlet
Brandon Langdon,Claire Underwood
Anthony Mitchell,David Palmer
Rebecca Bell,David Palmer
Bernadette Taylor,David Palmer
Paul Glover,Claire Underwood
Madeleine Fraser,David Palmer
Ella Robertson,Claire Underwood
Cameron Terry,David Palmer
Lauren Berry,Lisa Simpson
Wanda Glover,Claire Underwood
Dan Peake,Claire Underwood
Max Payne,David Palmer
Lauren Lawrence,David Palmer
Sebastian Walsh,David Palmer
Adam Dowd,Claire Underwood
Jane Ogden,David Palmer
Victoria Russell,David Palmer
Julian Springer,David Palmer
Boris Alsop,Lisa Simpson
Karen Paige,David Palmer
Diana Manning,Claire Underwood
Rebecca Ross,Josiah Bartlet
Diana Fraser,Josiah Bartlet
Kylie Murray,David Palmer
John Powell,Josiah Bartlet
Thomas Quinn,Claire Underwood
Keith Allan,David Palmer
Richard Welch,David Palmer
Audrey Kerr,David Palmer
Carl Johnston,Lisa Simpson
Jason Coleman,David Palmer
Molly Mills,Josiah Bartlet
Justin MacLeod,Josiah Bartlet
Adam Fisher,Lisa Simpson
Christopher Davidson,Claire Underwood
Jonathan Reid,Lisa Simpson
Joshua Brown,David Palmer
Zoe Lewis,Josiah Bartlet
Boris Bower,Josiah Bartlet
Hannah Quinn,Josiah Bartlet
Megan Payne,Lisa Simpson
Megan Vance,Lisa Simpson
Isaac King,Claire Underwood
Hannah Baker,David Palmer
Alison Greene,David Palmer
Julia Ball,Josiah Bartlet
Christopher Davies,Lisa Simpson
Donna Lee,Claire Underwood
Paul Gray,Claire Underwood
Adam Scott,Claire Underwood
Trevor Wilson,Josiah Bartlet
Victoria Walker,David Palmer
Samantha Ferguson,Lisa Simpson
Emma Hill,David Palmer
Colin Wright,Lisa Simpson
Kylie Blake,Josiah Bartlet
Luke Edmunds,Josiah Bartlet
Austin Mills,Josiah Bartlet
Joan Powell,Claire Underwood
Benjamin Edmunds,Claire Underwood
Sam Clarkson,Josiah Bartlet
Leah Arnold,Josiah Bartlet
Luke James,Lisa Simpson
Brandon Miller,David Palmer
Ella Forsyth,Lisa Simpson
Natalie May,Claire Underwood
Joe Simpson,Josiah Bartlet
Lauren May,David Palmer
Dylan MacLeod,Lisa Simpson
Jane Bailey,David Palmer
Joan Churchill,Claire Underwood
Yvonne Walker,Lisa Simpson
Jennifer Cornish,David Palmer
Adam Skinner,Josiah Bartlet
Leonard Underwood,Josiah Bartlet
Oliver Turner,Claire Underwood
Alan Ogden,David Palmer
Donna MacDonald,Josiah Bartlet
Steven Gray,David Palmer
Steven Tucker,Josiah Bartlet
Peter Nash,Lisa Simpson
Jasmine Hudson,Claire Underwood
Karen Buckland,Claire Underwood
Deirdre Ross,Lisa Simpson
Claire Turner,Josiah Bartlet
Bernadette Campbell,Claire Underwood
Fiona Alsop,Josiah Bartlet
Nathan Carr,David Palmer
Donna Robertson,Lisa Simpson
Neil Dowd,Claire Underwood
Luke Underwood,Josiah Bartlet
Emily Walker,Lisa Simpson
Jonathan Short,Lisa Simpson
Olivia Avery,Josiah Bartlet
Sam King,David Palmer
Kevin Nolan,Lisa Simpson
Julian Langdon,Lisa Simpson
Gavin Morrison,Claire Underwood
Frank Wright,Josiah Bartlet
Kevin MacDonald,Claire Underwood
John Buckland,Josiah Bartlet
Richard Nixon,Richard Nixon
Penelope Howard,Lisa Simpson
Adrian Graham,Claire Underwood
Vanessa Quinn,David Palmer
Joseph Quinn,Josiah Bartlet
Penelope Manning,Lisa Simpson
Anna Ellison,Josiah Bartlet
Emma Parr,Claire Underwood
Brian Graham,Lisa Simpson
Liam Murray,Claire Underwood
Liam Edmunds,Lisa Simpson
Alison Parsons,Lisa Simpson
Eric Paige,David Palmer
Isaac Rampling,Claire Underwood
Wanda Hodges,Claire Underwood
Evan Mackenzie,Claire Underwood
Sebastian McDonald,Josiah Bartlet
Brian Allan,Lisa Simpson
Dylan Randall,Josiah Bartlet
Donna Carr,Josiah Bartlet
Wanda Welch,Claire Underwood
Sebastian May,David Palmer
Robert Carr,Josiah Bartlet
James Fraser,David Palmer
Ava Stewart,Claire Underwood
Simon Welch,David Palmer
Gavin Berry,David Palmer
Heather Dickens,Claire Underwood
Molly Parr,Josiah Bartlet
Richard Ogden,Claire Underwood
Ian Lyman,David Palmer
Lauren Young,Josiah Bartlet
Lisa Metcalfe,David Palmer
Jacob Terry,Lisa Simpson
Sam Gray,Claire Underwood
Caroline Ellison,Claire Underwood
Anthony Slater,Lisa Simpson
Warren Buckland,Lisa Simpson
Gabrielle Wilkins,Josiah Bartlet
Michael Peake,Lisa Simpson
Julian Mackenzie,Claire Underwood
Rose Terry,Josiah Bartlet
Ella Bond,Claire Underwood
Dorothy Vance,Josiah Bartlet
Blake Black,Claire Underwood
Julian Hill,David Palmer
Sue Peake,Lisa Simpson
Trevor Arnold,Lisa Simpson
Stephanie Ince,David Palmer
Maria Avery,Josiah Bartlet
Una Murray,Josiah Bartlet
Angela Hemmings,Lisa Simpson
Wanda Scott,Claire Underwood
Carl MacLeod,Josiah Bartlet
Grace Lambert,David Palmer
Carolyn Wilkins,David Palmer
Virginia Buckland,Claire Underwood
Mary May,Lisa Simpson
Eric Terry,Josiah Bartlet
Trevor Morrison,Lisa Simpson
Matt Edmunds,David Palmer
Dorothy Alsop,David Palmer
Una Miller,Josiah Bartlet
Penelope Kelly,Lisa Simpson
Lucas Mitchell,David Palmer
John Harris,Lisa Simpson
Jane Smith,Claire Underwood
Joseph Ince,David Palmer
Melanie Mackay,Lisa Simpson
Jan Sutherland,Lisa Simpson
Alan Avery,Josiah Bartlet
Maria McLean,Claire Underwood
Rebecca McLean,Lisa Simpson
Steven Davidson,Lisa Simpson
Alexander Bailey,Lisa Simpson
Sarah Gray,Claire Underwood
Virginia Rampling,David Palmer
Peter Walsh,Lisa Simpson
Brandon Coleman,Claire Underwood
Brian Avery,Lisa Simpson
Colin Gibson,Josiah Bartlet
Amelia McDonald,Lisa Simpson
Fiona Vance,Lisa Simpson
Sonia MacLeod,Lisa Simpson
Samantha Hamilton,Josiah Bartlet
Nicola Avery,David Palmer
Evan Tucker,David Palmer
Jake Quinn,Lisa Simpson
Kylie Hudson,Josiah Bartlet
Paul Paterson,David Palmer
Jan Tucker,Claire Underwood
Dominic Greene,Claire Underwood
Jason Stewart,Lisa Simpson
Benjamin North,Lisa Simpson
Tim Davies,Claire Underwood
Hannah Paige,David Palmer
Julian Ball,Claire Underwood
Sonia White,David Palmer
Dominic McLean,Lisa Simpson
Charles Wilkins,Claire Underwood
Bella Harris,Josiah Bartlet
Justin Terry,Josiah Bartlet
Claire Avery,Josiah Bartlet
Dominic Ellison,Josiah Bartlet
Nicola Butler,Josiah Bartlet
Katherine Young,Josiah Bartlet
Gavin Hart,Lisa Simpson
Matt Dickens,Claire Underwood
Boris Johnston,Lisa Simpson
Angela Lawrence,Claire Underwood
Sebastian McLean,David Palmer
Joe Clarkson,Josiah Bartlet
Una Abraham,Claire Underwood
Sam May,David Palmer
Richard Nixon,Richard Nixon
Grace Ross,Lisa Simpson
Kimberly Watson,Claire Underwood
Lily Peake,Claire Underwood
Kylie Smith,David Palmer
Piers Bond,Claire Underwood
Austin Parsons,Lisa Simpson
Pippa Forsyth,Lisa Simpson
Olivia Terry,David Palmer
Joe Payne,Claire Underwood
Colin Cameron,Lisa Simpson
Edward Short,Josiah Bartlet
Warren Kelly,David Palmer
David Anderson,David Palmer
Bernadette Wallace,Lisa Simpson
Jonathan Davies,Lisa Simpson
Irene Lee,Josiah Bartlet
Harry Mathis,Claire Underwood
Jonathan Howard,Josiah Bartlet
Kimberly Harris,David Palmer
Julian Dickens,Lisa Simpson
Jan Mackay,David Palmer
Lily Rutherford,David Palmer
Alexander Knox,Lisa Simpson
Connor Blake,David Palmer
Boris Mitchell,Josiah Bartlet
Grace Roberts,Lisa Simpson
Peter MacLeod,Josiah Bartlet
Molly Johnston,Claire Underwood
Alexander Grant,Josiah Bartlet
Abigail Wright,Claire Underwood
Maria Howard,Lisa Simpson
Leonard Dyer,Josiah Bartlet
Claire Brown,David Palmer
Joe Newman,Claire Underwood
Amanda Springer,David Palmer
Rachel Hughes,Josiah Bartlet
Lucas Brown,Claire Underwood
Adam Tucker,David Palmer
Rose Paige,David Palmer
Megan Ogden,David Palmer
Eric Ellison,Josiah Bartlet
Kevin Gray,Claire Underwood
Rose Knox,Lisa Simpson
Amy Kelly,Claire Underwood
Karen Hudson,Claire Underwood
Andrea Parsons,Lisa Simpson
Caroline Robertson,Lisa Simpson
Dylan Hardacre,David Palmer
Angela Taylor,Lisa Simpson
Jessica Sutherland,Josiah Bartlet
Joe Jones,Josiah Bartlet
Leah Wilson,David Palmer
Carol Hamilton,Claire Underwood
Adam Peters,Josiah Bartlet
Joshua Ferguson,Claire Underwood
Jonathan Churchill,Lisa Simpson
Katherine Hodges,Josiah Bartlet
Joanne Payne,Lisa Simpson
Bella Howard,David Palmer
Faith Duncan,David Palmer
Madeleine Wallace,Claire Underwood
Victor Dyer,David Palmer
Diane Roberts,David Palmer
Ryan Clarkson,Josiah Bartlet
Tim MacLeod,Josiah Bartlet
Joan Terry,Lisa Simpson
Anna Bailey,Josiah Bartlet
Edward Sharp,Lisa Simpson
Molly Nolan,David Palmer
Audrey Paige,Claire Underwood
Emma Mackay,David Palmer
Jack McGrath,Claire Underwood
Caroline Howard,David Palmer
Anne Dowd,David Palmer
Brian Russell,Josiah Bartlet
Sally Baker,Josiah Bartlet
Oliver Gibson,David Palmer
Karen Underwood,Josiah Bartlet
Una Buckland,Claire Underwood
Jessica Parsons,David Palmer
Abigail Rutherford,David Palmer
Victor Vance,Lisa Simpson
Cameron MacDonald,Claire Underwood
Trevor Dickens,Josiah Bartlet
Nathan Johnston,Josiah Bartlet
Irene Reid,David Palmer
Kevin Brown,Lisa Simpson
Zoe King,David Palmer
Brandon Lewis,David Palmer
Penelope Rees,David Palmer
Ella Underwood,Claire Underwood
Amelia Morgan,Lisa Simpson
Max Jackson,Lisa Simpson
Benjamin Underwood,Josiah Bartlet
Julian Gill,Josiah Bartlet
Jason Mackay,Josiah Bartlet
Una Terry,Josiah Bartlet
Nicholas Skinner,David Palmer
Simon Duncan,Josiah Bartlet
Brian Murray,Claire Underwood
Jason Bond,Josiah Bartlet
Victoria Hamilton,Claire Underwood
Abigail Wilson,Josiah Bartlet
Audrey McLean,Claire Underwood
Andrew Hunter,Josiah Bartlet
Grace Ince,David Palmer
Joseph Dyer,Lisa Simpson
Rachel Duncan,Claire Underwood
Stephanie McGrath,Claire Underwood
Amelia Quinn,David Palmer
Richard Nixon,Richard Nixon
Ruth Payne,Lisa Simpson
Sean Wallace,Lisa Simpson
Max Wright,David Palmer
Julia Russell,Claire Underwood
Gordon Kerr,Josiah Bartlet
Keith Reid,David Palmer
Sue Paige,Josiah Bartlet
Una Mackenzie,Josiah Bartlet
Kylie Edmunds,Lisa Simpson
Lucas Avery,Claire Underwood
Nicola Buckland,Claire Underwood
Kylie Gray,Claire Underwood
Jan Payne,Claire Underwood
Jonathan Black,Claire Underwood
Ryan MacDonald,Lisa Simpson
Carolyn Lee,Claire Underwood
Jake Alsop,Lisa Simpson
Adrian Morrison,Josiah Bartlet
Ruth Grant,Josiah Bartlet
Adrian Newman,Josiah Bartlet
Jan Murray,Claire Underwood
Hannah Hodges,Josiah Bartlet
Carl Buckland,Lisa Simpson
Colin Piper,Lisa Simpson
Una Forsyth,Lisa Simpson
Dorothy Allan,Josiah Bartlet
Blake Hill,David Palmer
Natalie Sanderson,Claire Underwood
Austin Bailey,Claire Underwood
Rebecca Hemmings,Josiah Bartlet
Audrey Brown,Josiah Bartlet
Joshua Walsh,Claire Underwood
Kimberly Lewis,Josiah Bartlet
Anthony Howard,Claire Underwood
Rebecca Clark,David Palmer
Ian Miller,Josiah Bartlet
Mary Fisher,Josiah Bartlet
Jasmine Parr,Claire Underwood
Trevor May,David Palmer
Robert Paterson,Lisa Simpson
Lisa Miller,David Palmer
Adrian Dickens,Lisa Simpson
Bernadette Murray,Claire Underwood
Melanie Parsons,Lisa Simpson
Megan Walker,Claire Underwood
Alexander Jackson,David Palmer
Oliver May,Claire Underwood
Sally Ball,David Palmer
Joanne Baker,Claire Underwood
Steven Wright,Lisa Simpson
Gabrielle Ogden,Claire Underwood
Bella Hodges,David Palmer
Justin Reid,Josiah Bartlet
Phil James,David Palmer
Christopher Wright,David Palmer
Edward Davies,Lisa Simpson
Amelia Bond,Claire Underwood
Dorothy Rees,Lisa Simpson
Mary Thomson,Claire Underwood
Audrey Skinner,David Palmer
Una Paterson,Lisa Simpson
Pippa Black,Lisa Simpson
Anna Newman,Josiah Bartlet
Jennifer Scott,Josiah Bartlet
Blake Arnold,Claire Underwood
Michael Slater,Claire Underwood
Cameron Hodges,David Palmer
Gavin Metcalfe,Claire Underwood
Dominic Arnold,David Palmer
Grace Gray,Claire Underwood
Dorothy Walker,Claire Underwood
Bella Pullman,Claire Underwood
Emily Pullman,Claire Underwood
Kylie Payne,David Palmer
Angela Manning,Claire Underwood
Oliver Abraham,David Palmer
Rose Miller,Lisa Simpson
Rebecca Clarkson,David Palmer
Jason Hart,Lisa Simpson
Jake Hudson,David Palmer
Fiona Walsh,David Palmer
Alan Young,David Palmer
Fiona Roberts,Lisa Simpson
Kevin Tucker,David Palmer
Sean Mackay,Lisa Simpson
Stephen Reid,Josiah Bartlet
Joe Ball,David Palmer
Jason MacDonald,Claire Underwood
Sonia Murray,Josiah Bartlet
Alexandra Taylor,Josiah Bartlet
Sally Mathis,Lisa Simpson
Mary Hart,Josiah Bartlet
Eric Carr,Josiah Bartlet
Kylie Bond,Josiah Bartlet
Rose Young,Josiah Bartlet
Lillian Sharp,Lisa Simpson
Ella Grant,Claire Underwood
Rebecca Walsh,Claire Underwood
Rose White,Claire Underwood
Theresa Quinn,Josiah Bartlet
Michelle Hughes,David Palmer
Joseph Buckland,David Palmer
Una White,Lisa Simpson
Jacob Glover,Josiah Bartlet
Tracey Hamilton,Claire Underwood
Anthony Hardacre,Claire Underwood
Abigail Parsons,David Palmer
Megan Clarkson,Claire Underwood
Joshua Hill,Josiah Bartlet
Angela Fisher,David Palmer
Joanne Taylor,Josiah Bartlet
Cameron Mackenzie,David Palmer
Amanda Martin,Lisa Simpson
Bernadette Bailey,Lisa Simpson
Michelle Anderson,Lisa Simpson
Abigail Hunter,Lisa Simpson
Adam Cornish,Josiah Bartlet
Yvonne Arnold,David Palmer
Ava Chapman,David Palmer
Cameron Quinn,David Palmer
Jack Ellison,Claire Underwood
